entity_id,timestamp,source_ip,geo_location,auth_method,auth_result,resource_accessed,device_id,mac_address,os_version,data_downloaded,command_sequence,label
E054,2026-08-25 10:39:00,172.16.144.40,"(12.9716, 77.5946)",biometric,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,39.53,['Quotation System'],normal
E054,2026-08-25 12:10:00,172.16.144.40,"(12.9716, 77.5946)",SSO,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,21.61,['Customer Database'],normal
E054,2026-08-25 14:47:00,172.16.144.40,"(12.9716, 77.5946)",biometric,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,32.98,"['Quotation System', 'Customer Database']",normal
E054,2026-08-25 15:52:00,172.16.144.40,"(12.9716, 77.5946)",password,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,0.12,['Quotation System'],normal
E054,2026-08-25 17:17:00,172.16.144.40,"(12.9716, 77.5946)",SSO,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,48.31,['Quotation System'],normal
E054,2026-08-25 17:20:00,172.16.144.40,"(12.9716, 77.5946)",password,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,41.35,['Quotation System'],normal
E054,2026-08-26 11:25:00,172.16.144.40,"(12.9716, 77.5946)",biometric,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,36.35,"['Customer Database', 'Quotation System']",normal
E054,2026-08-26 16:13:00,172.16.144.40,"(12.9716, 77.5946)",biometric,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,7.73,['Customer Database'],normal
E054,2026-08-26 17:55:00,172.16.144.40,"(12.9716, 77.5946)",password,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,41.16,['Customer Database'],normal
E054,2026-08-27 12:01:00,172.16.144.40,"(12.9716, 77.5946)",password,failure,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,29.3,"['Customer Database', 'Quotation System']",normal
E054,2026-08-27 15:11:00,172.16.144.40,"(12.9716, 77.5946)",password,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,12.91,"['Quotation System', 'Customer Database']",normal
E054,2026-08-27 16:05:00,172.16.144.40,"(12.9716, 77.5946)",password,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,49.96,"['Customer Database', 'Quotation System']",normal
E054,2026-08-28 09:42:00,172.16.144.40,"(12.9716, 77.5946)",biometric,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,34.74,['Quotation System'],normal
E054,2026-08-28 13:39:00,172.16.144.40,"(12.9716, 77.5946)",biometric,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,35.14,"['Quotation System', 'Customer Database']",normal
E054,2026-08-28 14:58:00,172.16.144.40,"(12.9716, 77.5946)",SSO,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,41.25,['Customer Database'],normal
E054,2026-08-28 16:01:00,172.16.144.40,"(12.9716, 77.5946)",MFA,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,12.36,"['Quotation System', 'Customer Database']",normal
E054,2026-08-28 16:06:00,172.16.144.40,"(12.9716, 77.5946)",SSO,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,45.95,['Quotation System'],normal
E054,2026-08-28 17:51:00,172.16.144.40,"(12.9716, 77.5946)",MFA,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,28.0,"['Customer Database', 'Quotation System']",normal
E054,2026-08-29 08:16:00,172.16.144.40,"(12.9716, 77.5946)",password,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,39.75,"['Quotation System', 'Customer Database']",normal
E054,2026-08-29 08:38:00,172.16.144.40,"(12.9716, 77.5946)",password,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,31.98,"['Customer Database', 'Quotation System']",normal
E054,2026-08-29 08:39:00,172.16.144.40,"(12.9716, 77.5946)",password,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,34.17,"['Customer Database', 'Quotation System']",normal
E054,2026-08-29 11:14:00,172.16.144.40,"(12.9716, 77.5946)",SSO,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,32.61,"['Customer Database', 'Quotation System']",normal
E054,2026-08-29 14:46:00,172.16.144.40,"(12.9716, 77.5946)",password,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,40.91,['Customer Database'],normal
E054,2026-08-29 16:35:00,172.16.144.40,"(12.9716, 77.5946)",password,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,33.56,"['Customer Database', 'Quotation System']",normal
E054,2026-08-30 12:21:00,172.16.144.40,"(12.9716, 77.5946)",MFA,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,46.44,"['Customer Database', 'Quotation System']",normal
E054,2026-08-30 12:49:00,172.16.144.40,"(12.9716, 77.5946)",password,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,47.41,['Customer Database'],normal
E054,2026-08-30 15:09:00,172.16.144.40,"(12.9716, 77.5946)",MFA,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,27.9,"['Quotation System', 'Customer Database']",normal
E054,2026-08-31 10:30:00,172.16.144.40,"(12.9716, 77.5946)",MFA,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,33.54,"['Quotation System', 'Customer Database']",normal
E054,2026-08-31 12:08:00,172.16.144.40,"(12.9716, 77.5946)",MFA,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,21.21,"['Customer Database', 'Quotation System']",normal
E054,2026-08-31 13:38:00,172.16.144.40,"(12.9716, 77.5946)",MFA,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,45.5,"['Customer Database', 'Quotation System']",normal
E054,2026-09-01 10:06:00,172.16.144.40,"(12.9716, 77.5946)",MFA,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,28.32,"['Customer Database', 'Quotation System']",normal
E054,2026-09-01 10:44:00,172.16.144.40,"(12.9716, 77.5946)",password,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,11.65,"['Quotation System', 'Customer Database']",normal
E054,2026-09-01 10:57:00,172.16.144.40,"(12.9716, 77.5946)",password,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,23.8,"['Customer Database', 'Quotation System']",normal
E054,2026-09-01 15:11:00,172.16.144.40,"(12.9716, 77.5946)",SSO,failure,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,2.32,"['Customer Database', 'Quotation System']",normal
E054,2026-09-01 15:14:00,172.16.144.40,"(12.9716, 77.5946)",SSO,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,7.01,"['Customer Database', 'Quotation System']",normal
E054,2026-09-02 08:49:00,172.16.144.40,"(12.9716, 77.5946)",MFA,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,31.99,['Customer Database'],normal
E054,2026-09-02 09:25:00,172.16.144.40,"(12.9716, 77.5946)",biometric,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,24.09,['Customer Database'],normal
E054,2026-09-02 10:20:00,172.16.144.40,"(12.9716, 77.5946)",MFA,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,48.51,"['Customer Database', 'Quotation System']",normal
E054,2026-09-02 13:15:00,172.16.144.40,"(12.9716, 77.5946)",password,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,34.64,"['Quotation System', 'Customer Database']",normal
E054,2026-09-03 09:45:00,172.16.144.40,"(12.9716, 77.5946)",MFA,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,27.91,"['Quotation System', 'Customer Database']",normal
E054,2026-09-03 10:36:00,172.16.144.40,"(12.9716, 77.5946)",MFA,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,0.18,['Quotation System'],normal
E054,2026-09-03 13:06:00,172.16.144.40,"(12.9716, 77.5946)",SSO,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,15.48,"['Quotation System', 'Customer Database']",normal
E054,2026-09-03 14:21:00,172.16.144.40,"(12.9716, 77.5946)",password,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,2.94,['Quotation System'],normal
E054,2026-09-03 15:16:00,172.16.144.40,"(12.9716, 77.5946)",password,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,33.96,['Customer Database'],normal
E054,2026-09-03 17:12:00,172.16.144.40,"(12.9716, 77.5946)",biometric,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,30.81,['Customer Database'],normal
E054,2026-09-04 14:00:00,172.16.144.40,"(12.9716, 77.5946)",SSO,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,37.44,"['Customer Database', 'Quotation System']",normal
E054,2026-09-04 16:25:00,172.16.144.40,"(12.9716, 77.5946)",password,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,10.52,['Quotation System'],normal
E054,2026-09-05 12:53:00,172.16.144.40,"(12.9716, 77.5946)",password,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,11.55,"['Customer Database', 'Quotation System']",normal
E054,2026-09-05 13:56:00,172.16.144.40,"(12.9716, 77.5946)",password,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,45.46,"['Quotation System', 'Customer Database']",normal
E054,2026-09-05 17:50:00,172.16.144.40,"(12.9716, 77.5946)",SSO,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,22.46,"['Customer Database', 'Quotation System']",normal
E054,2026-09-06 11:12:00,172.16.144.40,"(12.9716, 77.5946)",biometric,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,2.89,['Quotation System'],normal
E054,2026-09-06 17:27:00,172.16.144.40,"(12.9716, 77.5946)",biometric,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,46.6,"['Customer Database', 'Quotation System']",normal
E054,2026-09-07 08:47:00,172.16.144.40,"(12.9716, 77.5946)",password,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,8.0,['Quotation System'],normal
E054,2026-09-07 10:41:00,172.16.144.40,"(12.9716, 77.5946)",biometric,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,41.8,"['Customer Database', 'Quotation System']",normal
E054,2026-09-07 13:52:00,172.16.144.40,"(12.9716, 77.5946)",MFA,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,20.95,['Customer Database'],normal
E054,2026-09-07 15:20:00,172.16.144.40,"(12.9716, 77.5946)",MFA,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,28.9,"['Quotation System', 'Customer Database']",normal
E054,2026-09-07 17:25:00,172.16.144.40,"(12.9716, 77.5946)",SSO,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,46.84,"['Customer Database', 'Quotation System']",normal
E054,2026-09-07 17:47:35,172.16.144.40,"(12.9716, 77.5946)",SSO,success,Accounting System,DEV054,14:e3:f9:99:2d:25,macOS,0.0,['Accounting System'],privilege_escalation
E054,2026-09-08 09:13:00,172.16.144.40,"(12.9716, 77.5946)",MFA,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,36.3,"['Customer Database', 'Quotation System']",normal
E054,2026-09-08 09:32:00,172.16.144.40,"(12.9716, 77.5946)",SSO,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,15.0,"['Customer Database', 'Quotation System']",normal
E054,2026-09-08 10:42:00,172.16.144.40,"(12.9716, 77.5946)",biometric,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,37.79,"['Customer Database', 'Quotation System']",normal
E054,2026-09-08 12:58:00,172.16.144.40,"(12.9716, 77.5946)",biometric,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,38.51,"['Quotation System', 'Customer Database']",normal
E054,2026-09-08 15:04:00,172.16.144.40,"(12.9716, 77.5946)",biometric,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,29.22,"['Quotation System', 'Customer Database']",normal
E054,2026-09-09 11:47:00,172.16.144.40,"(12.9716, 77.5946)",biometric,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,16.15,"['Quotation System', 'Customer Database']",normal
E054,2026-09-09 15:09:00,172.16.144.40,"(12.9716, 77.5946)",password,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,29.99,"['Quotation System', 'Customer Database']",normal
E054,2026-09-10 08:49:00,172.16.144.40,"(12.9716, 77.5946)",SSO,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,18.77,"['Customer Database', 'Quotation System']",normal
E054,2026-09-10 09:34:00,172.16.144.40,"(12.9716, 77.5946)",MFA,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,42.18,"['Quotation System', 'Customer Database']",normal
E054,2026-09-10 09:37:00,172.16.144.40,"(12.9716, 77.5946)",SSO,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,21.3,"['Quotation System', 'Customer Database']",normal
E054,2026-09-10 12:25:00,172.16.144.40,"(12.9716, 77.5946)",password,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,27.32,"['Quotation System', 'Customer Database']",normal
E054,2026-09-10 12:25:11,172.16.144.40,"(12.9716, 77.5946)",password,failure,,DEV054,14:e3:f9:99:2d:25,macOS,0.0,[],brute_force
E054,2026-09-10 12:25:23,172.16.144.40,"(12.9716, 77.5946)",password,failure,,DEV054,14:e3:f9:99:2d:25,macOS,0.0,[],brute_force
E054,2026-09-10 12:25:26,172.16.144.40,"(12.9716, 77.5946)",password,failure,,DEV054,14:e3:f9:99:2d:25,macOS,0.0,[],brute_force
E054,2026-09-10 12:25:51,172.16.144.40,"(12.9716, 77.5946)",password,failure,,DEV054,14:e3:f9:99:2d:25,macOS,0.0,[],brute_force
E054,2026-09-10 12:26:37,172.16.144.40,"(12.9716, 77.5946)",password,failure,,DEV054,14:e3:f9:99:2d:25,macOS,0.0,[],brute_force
E054,2026-09-10 12:26:41,172.16.144.40,"(12.9716, 77.5946)",password,failure,,DEV054,14:e3:f9:99:2d:25,macOS,0.0,[],brute_force
E054,2026-09-10 12:28:03,172.16.144.40,"(12.9716, 77.5946)",password,failure,,DEV054,14:e3:f9:99:2d:25,macOS,0.0,[],brute_force
E054,2026-09-10 12:30:28,172.16.144.40,"(12.9716, 77.5946)",password,failure,,DEV054,14:e3:f9:99:2d:25,macOS,0.0,[],brute_force
E054,2026-09-10 12:31:40,172.16.144.40,"(12.9716, 77.5946)",password,failure,,DEV054,14:e3:f9:99:2d:25,macOS,0.0,[],brute_force
E054,2026-09-10 12:32:02,172.16.144.40,"(12.9716, 77.5946)",password,failure,,DEV054,14:e3:f9:99:2d:25,macOS,0.0,[],brute_force
E054,2026-09-10 12:32:36,172.16.144.40,"(12.9716, 77.5946)",password,failure,,DEV054,14:e3:f9:99:2d:25,macOS,0.0,[],brute_force
E054,2026-09-10 12:33:24,172.16.144.40,"(12.9716, 77.5946)",password,failure,,DEV054,14:e3:f9:99:2d:25,macOS,0.0,[],brute_force
E054,2026-09-10 12:34:27,172.16.144.40,"(12.9716, 77.5946)",password,failure,,DEV054,14:e3:f9:99:2d:25,macOS,0.0,[],brute_force
E054,2026-09-10 13:55:00,172.16.144.40,"(12.9716, 77.5946)",password,success,Customer Database,DEV054,14:e3:f9:99:2d:25,macOS,31.44,['Customer Database'],normal
E054,2026-09-10 13:59:00,172.16.144.40,"(12.9716, 77.5946)",SSO,success,Quotation System,DEV054,14:e3:f9:99:2d:25,macOS,14.86,"['Customer Database', 'Quotation System']",normal
E055,2026-08-12 09:54:00,172.19.143.106,"(28.6139, 77.209)",SSO,success,Customer Database,DEV055,d4:c7:e4:c6:fd:69,macOS,4.34,"['Quotation System', 'CRM', 'Customer Database']",normal
E055,2026-08-12 11:01:00,172.19.143.106,"(28.6139, 77.209)",biometric,success,CRM,DEV055,d4:c7:e4:c6:fd:69,macOS,5.74,"['Sales Dashboard', 'Quotation System', 'CRM']",normal
E055,2026-08-12 11:21:00,172.19.143.106,"(28.6139, 77.209)",MFA,success,Quotation System,DEV055,d4:c7:e4:c6:fd:69,macOS,23.72,"['Sales Reports', 'Quotation System']",normal
E055,2026-08-12 18:10:00,172.19.143.106,"(28.6139, 77.209)",MFA,success,CRM,DEV055,d4:c7:e4:c6:fd:69,macOS,11.83,"['Sales Dashboard', 'CRM']",normal
E055,2026-08-13 09:11:00,172.19.143.106,"(28.6139, 77.209)",password,success,Sales Reports,DEV055,d4:c7:e4:c6:fd:69,macOS,43.93,['Sales Reports'],normal
E055,2026-08-13 10:11:00,172.19.143.106,"(28.6139, 77.209)",biometric,success,Quotation System,DEV055,d4:c7:e4:c6:fd:69,macOS,38.62,"['Sales Reports', 'Quotation System']",normal
E055,2026-08-13 12:35:00,172.19.143.106,"(28.6139, 77.209)",biometric,success,Quotation System,DEV055,d4:c7:e4:c6:fd:69,macOS,30.85,['Quotation System'],normal
E055,2026-08-14 10:56:00,172.19.143.106,"(28.6139, 77.209)",password,success,Sales Dashboard,DEV055,d4:c7:e4:c6:fd:69,macOS,47.38,['Sales Dashboard'],normal
E055,2026-08-14 11:57:00,172.19.143.106,"(28.6139, 77.209)",MFA,success,Customer Database,DEV055,d4:c7:e4:c6:fd:69,macOS,2.8,"['Quotation System', 'Customer Database']",normal
E055,2026-08-14 12:20:00,172.19.143.106,"(28.6139, 77.209)",MFA,success,Sales Dashboard,DEV055,d4:c7:e4:c6:fd:69,macOS,5.7,"['Quotation System', 'Sales Dashboard']",normal
E055,2026-08-14 13:16:00,172.19.143.106,"(28.6139, 77.209)",biometric,success,Quotation System,DEV055,d4:c7:e4:c6:fd:69,macOS,29.35,"['Sales Dashboard', 'Quotation System']",normal
E055,2026-08-14 15:56:00,172.19.143.106,"(28.6139, 77.209)",SSO,success,Sales Dashboard,DEV055,d4:c7:e4:c6:fd:69,macOS,33.46,"['Quotation System', 'Sales Dashboard']",normal
E055,2026-08-14 16:24:00,172.19.143.106,"(28.6139, 77.209)",password,success,Quotation System,DEV055,d4:c7:e4:c6:fd:69,macOS,43.29,['Quotation System'],normal
E055,2026-08-15 10:20:00,172.19.143.106,"(28.6139, 77.209)",SSO,success,CRM,DEV055,d4:c7:e4:c6:fd:69,macOS,13.82,['CRM'],normal
E055,2026-08-15 13:37:00,172.19.143.106,"(28.6139, 77.209)",password,success,CRM,DEV055,d4:c7:e4:c6:fd:69,macOS,27.0,"['Sales Reports', 'Sales Dashboard', 'CRM']",normal
E055,2026-08-15 16:40:00,172.19.143.106,"(28.6139, 77.209)",biometric,success,Sales Reports,DEV055,d4:c7:e4:c6:fd:69,macOS,13.86,"['Sales Dashboard', 'Sales Reports']",normal
E055,2026-08-15 17:29:00,172.19.143.106,"(28.6139, 77.209)",password,success,Sales Reports,DEV055,d4:c7:e4:c6:fd:69,macOS,36.97,"['Quotation System', 'Sales Reports']",normal
E055,2026-08-16 11:43:00,172.19.143.106,"(28.6139, 77.209)",SSO,success,Quotation System,DEV055,d4:c7:e4:c6:fd:69,macOS,31.99,"['Sales Reports', 'Quotation System']",normal
E055,2026-08-16 18:21:00,172.19.143.106,"(28.6139, 77.209)",MFA,success,CRM,DEV055,d4:c7:e4:c6:fd:69,macOS,26.08,['CRM'],normal
E055,2026-08-17 12:46:00,172.19.143.106,"(28.6139, 77.209)",MFA,success,Quotation System,DEV055,d4:c7:e4:c6:fd:69,macOS,2.44,"['Customer Database', 'Sales Reports', 'Quotation System']",normal
E055,2026-08-17 14:48:00,172.19.143.106,"(28.6139, 77.209)",biometric,success,Sales Reports,DEV055,d4:c7:e4:c6:fd:69,macOS,27.7,"['CRM', 'Sales Reports']",normal
E055,2026-08-17 17:20:00,172.19.143.106,"(28.6139, 77.209)",password,success,Sales Dashboard,DEV055,d4:c7:e4:c6:fd:69,macOS,47.66,['Sales Dashboard'],normal
E055,2026-08-17 17:38:00,172.19.143.106,"(28.6139, 77.209)",biometric,success,Sales Reports,DEV055,d4:c7:e4:c6:fd:69,macOS,25.76,['Sales Reports'],normal
E055,2026-08-18 12:21:00,172.19.143.106,"(28.6139, 77.209)",SSO,failure,Sales Reports,DEV055,d4:c7:e4:c6:fd:69,macOS,42.0,"['CRM', 'Quotation System', 'Sales Reports']",normal
E055,2026-08-18 13:36:00,172.19.143.106,"(28.6139, 77.209)",SSO,success,Quotation System,DEV055,d4:c7:e4:c6:fd:69,macOS,10.73,['Quotation System'],normal
E055,2026-08-18 17:55:00,172.19.143.106,"(28.6139, 77.209)",MFA,success,Quotation System,DEV055,d4:c7:e4:c6:fd:69,macOS,34.84,"['Customer Database', 'Sales Dashboard', 'Quotation System']",normal
E055,2026-08-19 10:27:00,172.19.143.106,"(28.6139, 77.209)",password,success,Sales Dashboard,DEV055,d4:c7:e4:c6:fd:69,macOS,13.62,"['CRM', 'Customer Database', 'Sales Dashboard']",normal
E055,2026-08-19 12:22:00,172.19.143.106,"(28.6139, 77.209)",MFA,success,Sales Reports,DEV055,d4:c7:e4:c6:fd:69,macOS,4.22,"['Customer Database', 'Quotation System', 'Sales Reports']",normal
E055,2026-08-19 18:22:00,172.19.143.106,"(28.6139, 77.209)",SSO,success,CRM,DEV055,d4:c7:e4:c6:fd:69,macOS,36.1,"['Quotation System', 'CRM']",normal
E055,2026-08-19 18:43:00,172.19.143.106,"(28.6139, 77.209)",MFA,success,Sales Dashboard,DEV055,d4:c7:e4:c6:fd:69,macOS,23.36,['Sales Dashboard'],normal
E055,2026-08-19 18:45:00,172.19.143.106,"(28.6139, 77.209)",SSO,success,Sales Dashboard,DEV055,d4:c7:e4:c6:fd:69,macOS,39.37,"['Sales Reports', 'Sales Dashboard']",normal
E055,2026-08-19 18:53:00,172.19.143.106,"(28.6139, 77.209)",biometric,success,Sales Reports,DEV055,d4:c7:e4:c6:fd:69,macOS,20.66,"['Customer Database', 'Sales Dashboard', 'Sales Reports']",normal
E055,2026-08-20 11:08:00,172.19.143.106,"(28.6139, 77.209)",biometric,success,Quotation System,DEV055,d4:c7:e4:c6:fd:69,macOS,43.66,"['Customer Database', 'Quotation System']",normal
E055,2026-08-20 14:05:00,172.19.143.106,"(28.6139, 77.209)",biometric,success,Sales Dashboard,DEV055,d4:c7:e4:c6:fd:69,macOS,18.22,"['Quotation System', 'Sales Dashboard']",normal
E055,2026-08-20 16:41:00,172.19.143.106,"(28.6139, 77.209)",SSO,success,Quotation System,DEV055,d4:c7:e4:c6:fd:69,macOS,8.09,['Quotation System'],normal
E055,2026-08-20 17:45:00,172.19.143.106,"(28.6139, 77.209)",biometric,success,Quotation System,DEV055,d4:c7:e4:c6:fd:69,macOS,15.97,['Quotation System'],normal
E055,2026-08-21 09:04:00,172.19.143.106,"(28.6139, 77.209)",MFA,success,CRM,DEV055,d4:c7:e4:c6:fd:69,macOS,12.58,['CRM'],normal
E055,2026-08-21 09:36:00,172.19.143.106,"(28.6139, 77.209)",SSO,success,CRM,DEV055,d4:c7:e4:c6:fd:69,macOS,11.96,"['Sales Dashboard', 'Sales Reports', 'CRM']",normal
E055,2026-08-21 17:05:00,172.19.143.106,"(28.6139, 77.209)",biometric,success,Quotation System,DEV055,d4:c7:e4:c6:fd:69,macOS,26.39,"['Sales Reports', 'CRM', 'Quotation System']",normal
E055,2026-08-22 10:07:00,172.19.143.106,"(28.6139, 77.209)",biometric,success,Customer Database,DEV055,d4:c7:e4:c6:fd:69,macOS,6.71,"['Sales Dashboard', 'Customer Database']",normal
E055,2026-08-22 10:18:00,172.19.143.106,"(28.6139, 77.209)",SSO,success,Sales Reports,DEV055,d4:c7:e4:c6:fd:69,macOS,8.25,['Sales Reports'],normal
E055,2026-08-22 12:49:00,172.19.143.106,"(28.6139, 77.209)",SSO,success,Sales Reports,DEV055,d4:c7:e4:c6:fd:69,macOS,49.42,['Sales Reports'],normal
E055,2026-08-22 13:48:00,172.19.143.106,"(28.6139, 77.209)",MFA,success,Sales Reports,DEV055,d4:c7:e4:c6:fd:69,macOS,4.99,"['CRM', 'Sales Reports']",normal
E055,2026-08-22 18:29:00,172.19.143.106,"(28.6139, 77.209)",MFA,success,Sales Dashboard,DEV055,d4:c7:e4:c6:fd:69,macOS,43.26,"['Sales Reports', 'Sales Dashboard']",normal
E055,2026-08-23 09:20:00,172.19.143.106,"(28.6139, 77.209)",biometric,success,Sales Reports,DEV055,d4:c7:e4:c6:fd:69,macOS,3.54,"['Customer Database', 'Sales Reports']",normal
E055,2026-08-23 09:36:00,172.19.143.106,"(28.6139, 77.209)",biometric,success,Quotation System,DEV055,d4:c7:e4:c6:fd:69,macOS,33.77,"['Sales Reports', 'Quotation System']",normal
E055,2026-08-23 10:59:00,172.19.143.106,"(28.6139, 77.209)",MFA,success,Sales Reports,DEV055,d4:c7:e4:c6:fd:69,macOS,46.24,"['Quotation System', 'CRM', 'Sales Reports']",normal
E055,2026-08-23 12:27:00,172.19.143.106,"(28.6139, 77.209)",MFA,success,Sales Dashboard,DEV055,d4:c7:e4:c6:fd:69,macOS,18.7,['Sales Dashboard'],normal
E055,2026-08-23 15:15:00,172.19.143.106,"(28.6139, 77.209)",SSO,success,Sales Reports,DEV055,d4:c7:e4:c6:fd:69,macOS,9.54,"['CRM', 'Customer Database', 'Sales Reports']",normal
E055,2026-08-23 17:39:00,172.19.143.106,"(28.6139, 77.209)",MFA,success,Sales Dashboard,DEV055,d4:c7:e4:c6:fd:69,macOS,47.21,['Sales Dashboard'],normal
E055,2026-08-24 13:43:00,172.19.143.106,"(28.6139, 77.209)",SSO,success,Quotation System,DEV055,d4:c7:e4:c6:fd:69,macOS,38.57,"['Sales Dashboard', 'Quotation System']",normal
E055,2026-08-24 14:38:00,172.19.143.106,"(28.6139, 77.209)",SSO,success,Customer Database,DEV055,d4:c7:e4:c6:fd:69,macOS,28.24,"['Quotation System', 'Sales Dashboard', 'Customer Database']",normal
E055,2026-08-25 09:54:00,172.19.143.106,"(28.6139, 77.209)",password,success,Sales Dashboard,DEV055,d4:c7:e4:c6:fd:69,macOS,39.97,"['Quotation System', 'Customer Database', 'Sales Dashboard']",normal
E055,2026-08-25 10:39:00,172.19.143.106,"(28.6139, 77.209)",password,success,Sales Dashboard,DEV055,d4:c7:e4:c6:fd:69,macOS,44.45,"['Sales Reports', 'Customer Database', 'Sales Dashboard']",normal
E055,2026-08-25 13:03:00,172.19.143.106,"(28.6139, 77.209)",password,success,Sales Reports,DEV055,d4:c7:e4:c6:fd:69,macOS,9.57,"['Quotation System', 'Customer Database', 'Sales Reports']",normal
E055,2026-08-25 14:39:00,172.19.143.106,"(28.6139, 77.209)",MFA,success,CRM,DEV055,d4:c7:e4:c6:fd:69,macOS,9.85,"['Quotation System', 'CRM']",normal
E055,2026-08-25 16:57:00,172.19.143.106,"(28.6139, 77.209)",password,success,Quotation System,DEV055,d4:c7:e4:c6:fd:69,macOS,22.3,"['Sales Dashboard', 'Customer Database', 'Quotation System']",normal
E055,2026-08-26 13:22:00,172.19.143.106,"(28.6139, 77.209)",MFA,success,Sales Dashboard,DEV055,d4:c7:e4:c6:fd:69,macOS,7.5,['Sales Dashboard'],normal
E055,2026-08-26 13:58:00,172.19.143.106,"(28.6139, 77.209)",password,success,Sales Dashboard,DEV055,d4:c7:e4:c6:fd:69,macOS,4.14,"['CRM', 'Sales Reports', 'Sales Dashboard']",normal
E055,2026-08-26 14:49:00,172.19.143.106,"(28.6139, 77.209)",biometric,success,Customer Database,DEV055,d4:c7:e4:c6:fd:69,macOS,6.78,"['Sales Reports', 'Sales Dashboard', 'Customer Database']",normal
E055,2026-08-26 17:13:00,172.19.143.106,"(28.6139, 77.209)",biometric,success,Sales Reports,DEV055,d4:c7:e4:c6:fd:69,macOS,8.62,"['CRM', 'Sales Reports']",normal
